artist_id	genres	am_genres
5687ad42-7a5c-4866-9815-8e2ab8541cf8	metal	heavy metal
9e8cc0e8-8d46-4a21-8a9d-904872699e60	blues rock,rock	blues,rock
d7492185-0238-46b9-b5e9-317392044558	punk	punk
2c0f2226-79cf-4d96-b04c-bc6b9d969353	rock	rock
390a90db-74ed-4d1e-b144-b2c6b454f252	jazz	jazz
361886fd-f49f-4cf5-82b7-3a41f9a1e322	rock	rock
326894c5-953a-45ac-9774-bc348a51214d	contemporary folk,folk pop,folk rock,singer-songwriter	folk,rock,pop
0d3ddf5e-49ef-4430-97fc-9a676d501059	psychedelic pop	pop
b6792cf2-48a3-4003-bc7d-3cbb78867c39	acoustic rock,alternative rock,comedy rock,cowpunk,folk rock,hard rock	punk,alternative,folk,rock
a8e1ce2e-8b10-4bc3-b212-fa3f21a1f053	contemporary folk,folk,folk rock,pop rock,progressive folk,progressive rock,rock,singer-songwriter	folk,rock,pop
3ab1e5df-cd3b-479e-a756-3f326cea5572	art rock,crossover prog,folk rock,pop rock,progressive pop,progressive rock,psychedelic pop,symphonic prog	folk,rock,pop
014a7742-880b-45c2-955a-bd883c9500bf	death metal	
7857ced4-85e9-4bb3-9fbb-0b2fd6076d81	country,texas country	country
7edc4fa0-32eb-4a53-88b4-1b804b39fee5	soul	
dc73b39b-3d76-4b2d-be29-2ddd02c56402	country rock,rock,rock and roll	rock,country
30cd038b-0bbc-4e03-8f3e-497c1edffdec	art pop,indie pop	pop
e46504cb-1aac-4b9a-9581-451778df9eba	comedy	
6a54ff07-e6ab-442d-82d4-6fab605e63aa	punk	punk
15567869-698c-4fbb-9330-253d9a75d782	hip hop	
92c0009e-55d7-465e-b896-aa19754e2809	néo-trad	
196f31fc-95a7-4fb3-8a00-33c0eae1f73d	jazz,vocal jazz	vocal,jazz
49fba3f8-644c-4bb4-9ff3-a1a61bd11844	classical	classical
d9683c72-3fe1-4025-bdf5-0ae11cfefe9e	hard rock,heavy metal,psychedelic rock,rock	heavy metal,rock
29ec65e9-0dcf-4dfa-9155-7f13cef07335	soul	
86d61837-890c-4d04-aeec-30d70ad77298	flamenco,pop,pop rock,rock,rumba	rock,pop
8df61782-b38e-48cf-b903-56812b6c0b56	jazz	jazz
780e43be-3582-43fc-bbfa-7d4a03623f50	kizomba,semba	
28c5d97f-4321-4ef4-8ac2-d9d93b0eb16c	experimental rock,garage punk,garage rock,indie rock,post-hardcore,post-rock,rock,surf punk,surf rock	punk,rock
a4fff57d-026a-4e32-8c8f-05a7ccb16e7b	contemporary jazz,jazz,quiet storm,smooth jazz	jazz
dfb3fb9f-573f-4c28-a932-c4fa58aff588	punk	punk
4e22c163-a09d-4263-889e-20664311f9af	experimental,experimental rock,free jazz,progressive rock,psychedelic rock	jazz,rock
d39f9276-32c1-4b84-9389-d77dbc3801ae	country	country
9c2f2a02-33b4-4ac0-8c01-c7d6d19d9eef	funk	
7ce195d9-03aa-4e80-bd62-9fd7779dd44a	punk	punk
30ccc4ad-9cf9-49f7-8c01-2f9b8a72955c	jazz-funk	jazz
4093436f-96ab-48b2-a800-e92259ec6cc3	garage rock	rock
97210fdd-779e-4b66-b8e3-0fc6b79c8198	jazz	jazz
d0ff507b-51fa-486d-902a-d27c88ff214d	blues rock,funk rock,pop,pop rock,rock,soul	blues,rock,pop
62ba9c33-e6e2-4a3f-a864-37061cb168da	jazz	jazz
2782c1e8-2ee4-4c5d-aae3-b9f9d3ca1a15	jazz	jazz
a7b3fee7-f5d5-4caf-a31e-a2b410baf97a	singer-songwriter	
700d8d7b-affd-4222-b683-7bca596b3a53	punk	punk
4f23a011-5a20-417f-bc20-6497677ca244	hip hop,latin	
bf071b79-7e64-4e6c-a370-b2d384c541c3	death metal,melodic death metal	
80301f91-cb5a-4f02-bd2a-ead999a7dc06	neo-progressive rock,progressive rock	rock
08e5cf3d-c0a4-40b7-a16e-68c3ca287a6c	jazz	jazz
9d616ffb-9b71-4549-949b-a8343fb52492	melodic death metal	
046c0c10-d4c5-4e3c-805d-3322a28d4a14	acid jazz,nu jazz,trip hop	jazz
72ccd9f2-9436-4746-8110-95f981e57cfc	contemporary christian	
9011971a-df29-4b57-8889-2e5e9a645cbe	christian metal,christian rock,metal	heavy metal,rock
522db67f-a164-41a1-8c81-a96050060f4f	jazz	jazz
14a421b3-38e3-4185-a58a-fbe221a0ed9d	soul	
2f569e60-0a1b-4fb9-95a4-3dc1525d1aad	dance-pop,electropop,pop,pop rock,teen pop	rock,pop
8df1329a-c263-4e8e-a35d-0d7d94fd6207	fado	
b7ac4681-b950-45fe-8b26-db42bd0f6736	laiko	
5222714d-21ee-4061-87f7-c749f1586790	tex-mex	
4dffdaf8-8fb8-4b3d-8088-427b1e9d1af3	death metal,metal	heavy metal
79b81b9c-3b17-45fc-90af-0921fe68767e	classical	classical
7a269795-f85a-4717-8576-3f51265776cc	electronic,idm,minimal techno,trance	electronic
ad8620ae-1526-4378-9956-fba67501064b	rock	rock
b43189a0-ca0b-4fa4-80fa-ff15c0e45979	experimental,mathcore,metalcore	
8785e67f-4184-484f-8e0f-bdc78c64eb6b	experimental,mathcore	
c4ce055c-a841-470d-a016-6183c7d74d8c	reggae	reggae
29eb4497-0bd8-4126-abdf-d8007326ee8b	alternative rock	alternative,rock
6a9a042c-c296-4572-a8dd-b10182f6e381	ska	
bd8e79c2-afb2-458f-b988-d703f7a6cf77	jazz	jazz
b5db5abc-65fa-40fd-8655-7936eed77387	néo-trad	
382610ad-dffe-4389-a6d0-079c854f10fd	dark folk	folk
c68dbeab-da1d-46b8-83e6-8f91a9af8e4d	black metal	
da247416-48ef-4f40-a855-3d5526a35190	jazz	jazz
65bdfc9d-1ac5-408a-8d24-6ba758a859c4	jazz,vocal jazz	vocal,jazz
e54cb250-3502-4c32-9482-70488bd9a8cb	punk	punk
b77a04e4-edf9-48a1-a29b-5367b270bfb5	punk	punk
9767a1e5-3e83-4986-b8ef-ac4127a49bc1	ambient,drone,electronic,experimental	electronic
1801c21c-1514-4f54-a2db-1245e621214c	jazz	jazz
fefd45e1-7609-4766-88cd-260ce1f4d63a	punk	punk
2fe950b5-36ab-4327-91f8-29e951e76c14	persian pop	pop
f9bec900-ffde-44fc-a1d0-6320db00c695	instrumental,post-rock	rock
c3cf7f15-4a5e-4e9e-bce7-5e5b101fa29c	ambient,breakbeat,electronica,glitch,hip hop,idm,psybient,trip hop	electronic
da917eec-a7f9-459a-9442-081500766ccb	horror punk	punk
8cc24235-8ad3-46cf-b49a-56d9ee935bdb	dance	
a5ea4989-24da-4b1f-a3e9-53dd1eb067d3	cumbia,latin,merecumbé	
52491cf4-55df-4d0f-b4d4-c3652f7e122d	edm,electronic,trance	electronic
b15a6fe6-8863-444c-bfc6-8d885e8896d1	electronic	electronic
c14c7b0e-4c9c-4e28-8279-fb5b56a83e08	country,pop,singer-songwriter	country,pop
cc4a46b2-41e4-450f-ad9c-e6afc4abc989	drum and bass	
efc3020f-c8c0-4276-90e9-7ebdf457d17e	dubstep	
64bf8e96-63e3-4557-8a84-c0df7ad8d18d	laiko,rebetiko	
0d2cf864-5e99-472e-845f-5d1579979eee	art pop,art rock,canterbury scene,experimental rock,glam rock,jazz fusion,latin rock,pop rock,rock	jazz,rock,pop
5d1a6e5f-a190-4e26-93bc-51457f179412	pop rock	rock,pop
eb8534c9-df08-4b83-bfc5-bca6c25ea226	punk	punk
895c00d3-08a6-4b8f-9b5e-bd6da7768855	anarcho-punk,punk	punk
431a4882-deca-44b7-8a0c-72255ab23adb	mandopop	pop
873c7bb9-53a5-40ef-9d10-af90a01b5445	jazz	jazz
71277825-c49b-48b5-8d81-bda297967c63	drum and bass	
fa1c3811-12a7-433f-8e95-376abc1f7738	punk	punk
4ec7ec91-0aad-4887-90d7-c9599c0a2f1a	post-rock	rock
c403e44b-76f5-40de-937d-e15e3dd9b565	big band,jazz,jazz fusion	jazz
c17f08f4-2542-46fb-97f3-3202d60c225a	alternative metal,death metal,groove metal,industrial,industrial metal,metal	alternative,heavy metal
ea7aba28-8853-4e30-83b7-7deeb3da36cd	avant-garde jazz,gregorian chant,jazz	jazz
e291bd1a-b17b-418d-9695-6b651660c34d	ballad,canción melódica,latin,latin ballad,latin pop,pop	pop
80094b94-5062-45ea-9917-4543e522093c	blues rock	blues,rock
892fa6aa-4eb6-4143-bf1f-53c4b7410311	metalcore	
a7ec178d-b757-411f-a9ab-6256dd6114f2	ska	
96f30987-8de4-46c2-a447-ae3f0df53c68	visual kei	
dd151c10-4107-46d0-a45a-65a3949315e6	neue deutsche welle	
3110faa6-1297-4761-a38c-932e5e7a724a	experimental,post-hardcore,progressive,progressive rock	rock
8f88db93-5914-4754-82ee-7d889bbc573e	classical,contemporary classical,jazz,neoclassical new age,new age	new age,classical,jazz
7d2f071d-ffa4-4ce7-bea2-0685374c1b2a	dub,ragga,reggae	reggae
3f91b976-6ffa-4b47-b83f-c666c2597b87	uk garage	
af262d86-542d-4864-8527-083065166d6c	classical	classical
ab872f2a-8f87-4531-af37-efdeaa1dd63b	latin,latin pop,pop	pop
aa72fcac-77e9-4d95-8739-73ba654ca640	r&b	rnb
aad5601f-e4b4-4ae6-9b91-b83c9b175e38	rock	rock
4a592a19-1d55-4373-85e2-18a93402cded	jazz	jazz
eab76c9f-ff91-4431-b6dd-3b976c598020	electronic,electronica,goa trance,psytrance	electronic
884c61a3-01f5-467f-a859-ad8417b79909	free jazz,jazz	jazz
9b214042-4154-4571-8f6c-5643eb4bc06f	contemporary r&b,hip hop soul,r&b,swing	rnb
ad96ea85-40a5-448c-adf8-9b71984d6bae	power metal,progressive metal	
9c995da9-f13d-4d22-bd04-d58439a15bc8	power metal	
9009c557-4e21-4853-b093-ca7e1a348263	house	
e04f4bfd-829c-4b01-ab82-dade72069272	groove metal	
0fa8a4f6-a6d4-4012-9d30-8ce0b5bb2a62	art rock,piano rock	rock
f086b523-e6eb-4159-8705-e408cae53170	soul	
adb6c0f8-269b-40c6-9548-771c92ee5b6e	pop rap	rap,pop
76aa1917-9f3c-4783-98bd-5f09fdf4c5bd	electronic,hardstyle	electronic
aaae09b3-70d9-4a65-bb3f-57e85dfe9b83	experimental hip hop,hip hop,instrumental hip hop	
28d83274-26ab-4a6a-b9ff-340f4784e7dd	alternative r&b,funk,pop,r&b,soul	alternative,rnb,pop
e89d8b1e-38a6-495a-ab3a-6b9e0ca8a53d	doom metal,stoner metal	
fbe2ec40-ffff-42f9-ab0a-46fff201a790	rockabilly	rock
3c0d5463-6688-4f4a-8273-a191657d8084	alternative dance	alternative
88f0f379-2f4f-4df8-90df-d5c135239518	art rock,psychedelic rock	rock
c7e8fc0f-47dc-4cd4-be64-ac907fe04cd6	dancehall,reggae	reggae
0d5919c0-5e6d-4219-ac91-6e970bfcfec9	alternative rock	alternative,rock
49c2ed4b-e315-48df-94f8-58f9d4cb278c	heavy metal	heavy metal
d5104da1-3d67-4f6d-9f86-388beb945e49	hardstyle	
f5cd14a3-b5d0-45b7-9b62-a0ca111ea79e	hip hop	
efe79e45-5dcd-4099-9438-e4aff57bbeb3	punk	punk
70a709a1-8083-44c4-b61f-f7d10e1004d9	alternative rock	alternative,rock
3051925f-d398-4261-af56-0c60d660aa1d	blues,electric texas blues,texas blues	blues
c229b6e7-f1f6-406c-bf91-a771325fc0e2	punk	punk
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810	baroque pop,blue-eyed soul,dance,disco,pop,pop rock,psychedelic pop,rock,soft rock	rock,pop
a702930d-9d91-48a7-b3d0-c951bf93f81e	classical	classical
81345215-6ac2-4ed6-9a21-a560bd97db3f	edm,happy hardcore,uk hardcore	
1b8bdee5-783a-4eca-88e5-3e9460739546	art pop,chamber pop,indie pop,pop,singer-songwriter	pop
1707ef9f-d03c-42df-9bb6-67e155b4fc4b	indie rock	rock
c184f921-7df6-471d-8c89-4068d7ac8423	emo,math rock	rock
6d6bbd49-6d5c-46ed-a259-c6d4822aab49	indie rock	rock
48b9cded-6214-4328-ae84-0505549a32d4	korean ballad,pop	pop
a859eb8c-1da8-4ab3-8829-d0e666154f28	soul	
376ec2b3-b929-4dfc-ab4a-9724bda9ab06	jazz,post-bop	jazz
6a124cc0-9ac4-4125-9991-7b54c4b5fa79	punk	punk
b6526fb3-7eae-48ed-a162-b0a239d06d69	jazz	jazz
547562d3-364f-496a-a387-ebe9e4a08116	sea shanty	
c3bd536c-ea6d-4800-853a-860cbe1387f5	punk	punk
33895a9e-a322-4980-b223-f077ec6d913a	punk	punk
17e5c3f1-8de7-42ad-b3b7-440f8eaa81d0	country	country
5856c65f-bdaf-45f6-ad9b-7a8f16788583	goregrind	
fca2e3b9-d29c-4b41-bde9-0ea5fd279843	glam rock,rock	rock
6d93dab7-5483-4551-a19a-7f11dc4068b8	british folk rock,folk rock,progressive folk,psychedelic folk	folk,rock
ed4bfe45-773c-4e16-80fc-1daed3f4f492	hip hop	
874837c6-5e74-4bc5-b74d-1688f827ba2d	black metal	
ec65a337-87fe-4f7d-9a66-af7c37f572cf	desert rock,rock,rock and roll,stoner rock	rock
fbb941cc-6891-4c8f-8697-1e464aaa8c78	progressive metal,progressive rock	rock
8a012659-714d-4af4-846a-9d24e2c47544	pop	pop
7e16040d-cfc7-4578-b8fe-f19088a7b128	americana,emo,rock	rock
1bf27c06-110d-4a2d-8eae-4ca22d8f3464	jazz	jazz
459df39f-1c18-4d52-baaf-6041f19bd141	instrumental,post-rock	rock
8f4ebd72-0417-4c0b-9639-f4bd031bfb8d	dancehall,dub,dubstep,jungle	
a1f69278-81c7-4125-a01c-713d9de6dbe4	jazz	jazz
86367faf-3701-4b38-8905-76c0a88cba79	punk	punk
4cf3cc48-f62d-4ff3-aa03-5e1014de16d7	acid rock,hard rock,psychedelic rock	rock
a0a47fde-f1c0-4c3e-8ff5-010d628667fa	electronic,indie rock,post-rock	rock,electronic
7adb9260-4109-41fd-82db-77c342f24efc	hip hop	
426de582-df91-4dd5-80e7-6a62e676fa9d	psychedelic rock	rock
db2830f9-0c8f-4875-b06c-7a620d6f400a	rock	rock
c4f74b18-9754-495f-a28a-7c856e0d0d50	harsh noise,noise	
5b95fe77-c781-46a0-8601-ee39d1db8d64	alternative rock,rock	alternative,rock
0eeb6fbf-7832-4cc2-ae4b-f3ff480e8115	gnawa	
5e0a8f2f-a8d1-4fa7-be0c-e91fd526d617	stoner rock	rock
168b2c8e-9ff3-46c9-bf45-68a632d519d5	hard rock	rock
4ef06a0d-b8d1-42b4-aff8-06f223306cdb	ethereal wave,grindcore,hardcore punk,metal,punk	punk,heavy metal
937a0175-9b7f-4c20-a3e7-0bdc95efef16	brill building,indie pop,lo-fi,sampledelia,sunshine pop,turntablism,twee pop	pop
b1d43b78-a782-45ff-8e04-b68b68d85c4f	europop,pop,pop rock	rock,pop
f8a4151b-aea4-422b-8a42-137831f4ffd7	punk	punk
a400a62c-a8f8-44c1-9ba2-2ae4853fb2e5	horror punk	punk
225bf078-adde-4b2a-8a05-b0057e89af44	alternative pop,folk rock,singer-songwriter	alternative,folk,rock,pop
ebfda6b7-728e-4cf3-b595-c9f43f67279d	jazz	jazz
e11f9678-7421-4bdc-b815-c39f1738bd7d	jazz	jazz
2e0d93f9-dc49-4dfa-9668-c3360f1ae8bf	jazz	jazz
66766688-19d2-459e-85de-666c9ed78dec	alternative rock,indie rock	alternative,rock
65b3dd86-01ad-4385-8aa7-77327f5773d6	doom metal,post-hardcore,post-metal,post-rock,psychedelic rock,sludge metal	rock
16008482-67b4-4470-8470-617db730e75c	power pop,rock	rock,pop
b9a4236e-5a23-469d-a596-60ac7e9241d2	indie rock	rock
c6325b29-05c9-459a-974e-c4490d19103b	jazz	jazz
348dbef6-370b-463c-89d5-faee84c7850d	rock	rock
c0170663-daf4-4445-8ee8-64e0415d38a8	hip hop,underground hip hop	
1b72fd7d-6956-4cb1-929c-08cf4a921cf4	blues,jazz,swing,traditional pop,vocal jazz	blues,vocal,jazz,pop
b00ad5ac-6169-45cb-9a58-59eaed1d6e69	hip hop	
5df1e504-a286-4003-b749-8182eb124634	folk	folk
204e308d-61de-47de-8e88-bf9b7050c340	black metal,death metal	
7883eb73-7b76-4bbb-8cc0-1108b79834ca	grime	
3a556ca5-c430-4810-9885-334bfce33f67	disco	
7963d557-3a87-4769-85d4-9b03db63be99	blues,blues rock	blues,rock
41a6d352-ee2a-4aa7-9d7b-aa3f83312d20	folk	folk
11f4adc5-afc5-4b6b-b6dd-f2c0aeb578f4	hip hop	
6ffce89d-69ca-490c-b7b0-42e4156afdd9	pop punk,punk	punk,pop
b2dcc67a-45f9-4b9f-8221-3da4e0d32491	avant-garde jazz,free jazz,jazz	jazz
66d8b7c7-8096-4096-b528-04489969e452	alternative metal,gothic metal,industrial,industrial metal,industrial rock,metal,rock	alternative,heavy metal,rock
03cfec4a-9885-444c-9e74-5fbab5861106	orchestral	
151231cb-fca6-42e0-976a-66b07193d657	r&b,soul jazz	rnb,jazz
59d34d63-e209-4f26-8a09-b08d12202082	folk,indie pop	folk,pop
af08e34f-f049-4a90-8d07-e2d1a472894a	rautalanka	
dbbd3f1f-1c25-4dd6-b6d0-5a1bc7a3acc1	deep house,minimal techno,nu jazz,tech house,tropical house	jazz
3575f6e5-1202-4711-9c45-5f19421209c8	idol kayō	
c6edf030-8136-471d-889f-1dee864ee8d5	death metal,deathgrind,grindcore,thrash metal	
c8ee7528-df2b-44e3-9dc5-20a67bedb1af	children's music	children's
5bfb482b-f3fc-42de-86db-f915fc092fca	hip hop	
7456e258-77f9-42b2-85e7-0d44e76abe04	indie rock	rock
3597f215-1cc1-4395-97e5-c64cdae51ca1	ballad,pop,singer-songwriter	pop
5bddb294-e04c-4d8f-b9bb-e3b551802ae4	funk,garage rock,proto-punk,punk rock	punk,rock
2251718f-7b5c-4a92-9267-895125c594d3	black metal,metal,speed metal,thrash metal	heavy metal
c19dd27b-54c0-414d-82ef-0010656e4b3e	punk	punk
04da193a-a956-4940-a6ca-e6021c7861c2	british folk rock,contemporary folk,folk,folk rock,psychedelic folk	folk,rock
c70d12a2-24fe-4f83-a6e6-57d84f8efb51	art song,classical,concerto,romantic classical,symphony	classical
b7505fcb-be13-46b2-8ed9-e520fd515c6d	black metal	
d919a5c7-79e8-4918-a496-2b1f4754a752	punk	punk
3c0e3ffc-f998-4006-ab2e-5bd87f4663ae	deep house,electronica,tech house	electronic
7dc97f48-1446-43f4-96d0-40c80f506bb1	samba,samba-joia,singer-songwriter	
546c5cae-1423-4eae-8a8d-27f7adfc7e9b	hip hop	
1b6e7d03-ac50-456c-85f3-6e0a66dd9067	hard rock,progressive metal	rock
e3d3e67b-cbc9-4312-9680-8bf3ed2a111f	classical	classical
2b08efb3-5dfe-4530-a56e-7e7d7ddddf0e	rock	rock
6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae	rock	rock
78477d1b-17e0-45cc-87ab-337e0a51cb4d	eurodance,reggae,techno	reggae
903935c1-b38e-4788-bc2f-d4f1441471f0	krautrock,progressive rock	rock
9d86479f-e6f1-49f0-82e6-93f68d35ecd8	black metal,symphonic black metal	
249eb550-505e-43ef-ac50-e8c605706ff1	alternative country,alternative rock,country,desert rock	alternative,rock,country
ec4a9bed-1a6e-4b74-ac3e-53bbcea1bb94	house,progressive house,tech house,trance	
d61ae0c3-bbae-49cc-bc8f-6244f4b59d9c	jazz	jazz
6a65a6d1-774e-41e0-8a87-b4d83bc299eb	rock	rock
e551bdc1-8f8a-438d-b0be-f3f06ec06bfb	free improvisation,free jazz	jazz
980a6bf1-18a0-4008-9271-253c01cb360d	punk	punk
f61cb5d3-795e-40fe-bb50-984d25c04e6a	latin,latin pop	pop
6eaf4e25-afad-4018-86bb-2b4f7e20a5e9	punk	punk
3f95b7c3-deba-4698-b12d-596d83c907e5	bebop,jazz	jazz
a61cfdef-d96d-44b4-9d2d-583390250773	alternative rock,emo	alternative,rock
68cc9f4e-ddf0-4a33-827b-1abf9baad2c2	punk	punk
e4354d96-e15a-42df-8a6b-06f58e82e147	blues,rock,singer-songwriter	blues,rock
f5436a64-286c-47ca-a6fa-5468968b0697	hip hop	
f46bf937-746e-45ba-83e1-2cdcf26623aa	visual kei	
c4881c6e-5a0d-463f-ab4b-f65f1ae1cdb7	blues rock,heavy psych	blues,rock
666a28b1-c8b6-4f32-94f0-d3153567cf37	indie rock	rock
16c3be94-d5df-4c93-be59-c9d3f01de145	punk	punk
435e32f7-58b6-465b-a8a9-5f3ed8921771	jazz	jazz
7b0b360a-f43b-48d7-9ba6-1d1aca83b7b5	chiptune,seapunk	punk
acc71750-9b0c-4695-bd68-753b47ec0b76	mandopop,pop rock	rock,pop
32366151-6344-49fa-be70-e13060da2f95	jazz	jazz
80fde5a2-75e6-4831-871b-65f25e272e5e	idm	
b81ccb0f-1582-4fc6-8929-d50cac0b96fb	contemporary r&b,pop soul	rnb,pop
11d0f9fe-3a5f-448d-85a0-f9f4e01cdfdd	drum and bass,electronic	electronic
2a13da5f-41f0-448e-99e1-15255aa972bb	hard rock,progressive rock	rock
bd174bf6-b9ac-46eb-9b74-0d43e7c47758	classical	classical
b904d624-9e05-4398-8f4f-88fbcf022f79	disco,easy listening,funk,pop,pop soul,r&b,smooth soul,soul	easy listening,rnb,pop
eb82991e-9b94-4751-856e-0d37575fe33e	heavy metal	heavy metal
f2ff37fe-e56c-4a63-9db3-5e2771008f21	black metal	
eeb9900c-5d9e-4e7d-a2ed-e0ee1cc9ef30	avant-prog,progressive rock	rock
f0b49749-059e-45f7-b380-12ca08e4f2fa	idol kayō	
a436dd02-0549-4c91-b608-df451217fdeb	melodic metalcore,metalcore	
e90f9815-221d-4e10-8675-e75c07988113	contemporary folk,folk,singer-songwriter	folk
4ab389fa-cc5c-4753-a3a2-38c7e570dbe9	hardcore punk	punk
dc6b7d2f-888a-4c16-9a37-f50816ba2c00	death metal	
a03909af-8e05-43e6-b677-0be188171fbf	dub,reggae,rock,ska	reggae,rock
39e8ad62-05ad-4bae-ad99-c2490d41bbd2	hardcore punk	punk
9e9c3d2c-fc23-4e33-a12a-2ca633eff734	punk	punk
ca768d8b-dc74-4b27-bb67-3d884957ae64	visual kei	
abda62ca-e383-423b-a939-b14e1d0e38b0	comedy,comedy rock,heavy metal,metal	heavy metal,rock
ee74192c-d21f-4de7-83e5-eed93e07ac07	latin rock	rock
e1b01184-814e-44bd-8ff9-48389a71f052	gothic rock,post-punk	punk,rock
7368615a-8f6d-401c-b080-3996a2049e68	garage rock,rock	rock
503e1475-4f72-42f6-a0ab-24848ec1048f	doom metal,metal,progressive metal,progressive rock	heavy metal,rock
aea460cb-c26c-468b-bae5-e0ac3c9ee0f7	electronic,house,techno	electronic
bfc6de1c-b4e1-4644-8ff3-408acaeab378	nueva canción chilena	
e5a28f95-5e1d-4d37-ba8e-dd18a01ee107	filk	
6d2782ea-584c-4b7b-8af9-8b224d1ab236	ambient,ritual ambient,tribal ambient	
5945f0e1-c724-4528-8a73-08cddb107085	punk	punk
cf093402-ed70-46f4-87a2-cdb1cb0e629d	rock	rock
0e3996c9-57fd-44d7-8c76-6b1cc8941083	garage rock	rock
1f0af537-27b0-4c21-9d5a-8cfa60a0742b	mandopop	pop
a9860233-7d7d-432c-9feb-8f850e2a1963	hardcore techno,speedcore	
07b04e95-4dbd-4955-8115-98b20ad95eed	ambient,post-rock	rock
a69ecc90-99e4-40a6-9109-252cc73549ed	chiptune,electronic,punk	punk,electronic
66cbf018-d077-4119-86e6-61993a5fa874	metal,power metal,progressive metal,technical thrash metal,thrash metal,us power metal	heavy metal
61fd915f-5bf4-4565-8398-429a9a1e6bc3	j-pop	pop
95f25a1f-b233-4570-b660-3e13a18e4948	bossa nova,jazz	jazz
e6264df0-1f3f-4573-bc89-ded915ee6ed8	pop rock,techno kayō	rock,pop
0804c517-01a1-4331-87a2-d2e1b9845d98	soul	
d87650ec-2dc4-49a1-846d-9f76f7970f82	rock	rock
5077307f-78ee-4c04-963c-1d81814c2698	screamo	
b2ea6506-645e-4935-8d82-84c3a95fe7f0	hip hop,pop rap	rap,pop
6a40937f-9085-4cfe-a416-379f96841358	hard rock,heavy metal,stoner metal,stoner rock	heavy metal,rock
27c24ef3-a0c6-41d3-b704-21bbe769e744	ballad,mandopop,singer-songwriter	pop
03537ac9-1781-4bdb-8cde-0f6beefccdbe	death metal,grunge,hard rock,metal,post-grunge,rock,thrash metal	heavy metal,rock
19f89a7c-008b-4433-91d7-1a1a68d1591d	ballad,mandopop,singer-songwriter	pop
f61d8334-d7a0-4c22-8675-ca457b1008e3	schlager	
3c6972a3-8a47-46ee-9fce-8e8852a33d88	blues rock,j-rock,punk,punk rock,rock and roll,seishun punk	blues,punk,rock
20649b30-272e-4de1-8cfe-d6e92ac7045d	rock	rock
db44d7f7-2818-4879-81d0-af787e71ec5f	punk	punk
dd446ae0-372f-4087-981b-1b9832c6a818	contemporary r&b,funk,neo soul,r&b,soul	rnb
1cb63f41-872d-418a-b4d1-4806e1d8d821	grime	
c79a6307-1861-4115-9f4b-a0cc47fb686a	chanson française	
8c1992e8-67e4-4f0a-b121-42d737d7c7bf	folk	folk
96e7731e-d6e2-40e4-bea5-98c1b4d67b0c	aor,singer-songwriter	
ba566fad-879d-49b9-bc4c-e039ac3feab3	electronic	electronic
5106789a-0f80-4149-ad8b-28defbabf74d	jazz	jazz
5ec19553-a0f1-462e-bc38-984b63f8c36d	djent,experimental,progressive metal	
a77bc8d0-255f-4b72-8162-5248b19bd6e1	progressive rock	rock
ece3c620-2050-4d69-a750-1835e91f90c4	schlager	
568ed25c-b2dc-4565-ba33-06241e00279b	horror punk	punk
592da4c4-9618-4a1a-a944-e60c05c39037	chamber pop,indie rock,rock	rock,pop
9ffce4c5-d3e0-484b-8abf-34ccc14e31df	punk	punk
1329faaf-799f-44e2-91f9-87fe52f17afd	2 tone,alternative rock,indie rock,new wave,punk,ska	punk,alternative,rock
581510ac-74cf-4555-9303-14028ce1af65	rock	rock
871ba173-eda6-40f2-9e44-4c9d371a965a	electronic,minimal techno,tech house,techno	electronic
5ca3bc04-42ed-4c9f-848d-0e1b8655254f	jazz	jazz
99752cdf-f48c-4768-bbcb-a43aa316a74c	mod	
b1e9e6ac-7b35-4fb1-937d-0ca79c1ac533	classical	classical
4d435b37-a90b-43ec-a45b-dcbd32661f87	rock	rock
c04309f2-7ace-4ec6-bb3c-cfba39c75401	electronic,electronica,post-hardcore	electronic
0c681d9f-c3d3-48be-9fa5-f9eeb322a8b2	jazz	jazz
c1421ccb-cdaa-43bd-b202-cb6fb5e19dde	experimental	
4c7e8420-1ed6-4878-8b86-70bdd3ee5803	blues rock,hard rock,rock,rock and roll,rock urbano	blues,rock
c82487aa-d3f0-4a5b-9c8b-68ed51cbff0e	nederpop	pop
39e32995-6515-40b2-a6f0-841524047edc	blues,easy listening,folk pop,jazz,jazz pop,vocal jazz	easy listening,vocal,jazz,pop,blues,folk
f502b5e1-545f-4c23-9174-af74e7247993	renaissance	
5d5e9bc9-5ded-40c3-b29c-01de0f8309b2	big band,jazz	jazz
ddccf620-f645-4e6c-872e-b659d823208c	avant-garde,classical,contemporary classical,experimental	classical
98aebdb9-8651-4df3-afc5-d5e27bbde7a2	irish folk	folk
4b381572-0b2d-4406-ae94-8819ab57b22a	gothic rock,post-punk	punk,rock
4ca96690-7a17-44ed-90e8-fea144c7fb49	hip hop	
778d63c5-944a-4093-9d96-32219d608951	psychedelic rock	rock
673a374b-c873-45cc-af91-aefc76304d59	classical,renaissance	classical
d9472394-3898-4fda-8023-8e23fe04807d	easy listening,jazz,swing	easy listening,jazz
a33c99c8-9d77-4e28-871d-bbafd289d5b6	celtic,crossover prog	
6d75a277-9d40-4750-bc30-eb92be03fd9b	jazz	jazz
