item_id	genres
1881164160	mystery_thriller_crime
1881164179	mystery_thriller_crime
0771014775	mystery_thriller_crime
0395960541	young_adult
0521539773	history_biography
0312853920	fantasy_paranormal
0688109160	fantasy_paranormal
0441377505	fantasy_paranormal
0517701529	romance
0689505434	children
0395751853	children
0425165167	history_biography
0440404061	children
0060199040	history_biography
0451627091	poetry
0025211609	fantasy_paranormal
0441859461	fantasy_paranormal
0805205306	history_biography
0152047050	children,fantasy_paranormal
0618196250	children
1567311539	fantasy_paranormal
0679767932	history_biography
0811815862	history_biography
1560252707	history_biography
0811213765	poetry
0805209603	history_biography
0679434488	children
006000665X	mystery_thriller_crime
0425183084	mystery_thriller_crime
0380818590	mystery_thriller_crime
0380713837	mystery_thriller_crime
0674078551	history_biography
002934770X	history_biography
0316321400	mystery_thriller_crime
0345313852	mystery_thriller_crime
0345434226	history_biography,mystery_thriller_crime
0380496682	romance
0877958416	mystery_thriller_crime
0156012898	history_biography
0688064485	mystery_thriller_crime
0906540909	history_biography
0553104969	children
020109312X	history_biography
089009389X	poetry
8806147412	history_biography
0811201007	poetry
060980409X	comics_graphic
0671224239	children
0553230220	history_biography
0843951028	history_biography,romance
1551665913	history_biography,romance
0380803666	history_biography,romance
0373762372	romance
0373076665	romance
0373106882	romance
0373023936	romance
0373760396	romance
0312964838	romance
0316289442	history_biography
0553251929	mystery_thriller_crime
0425073157	young_adult
0451204786	history_biography,romance
0553235761	history_biography
0380755513	history_biography,romance
0425168123	mystery_thriller_crime
0425149005	mystery_thriller_crime
0425153843	mystery_thriller_crime
0373032714	romance
0373288670	history_biography,romance
0671582259	mystery_thriller_crime
0394559827	mystery_thriller_crime
0553479555	history_biography
1555836208	history_biography
0060507837	young_adult
0140299599	romance
1565078179	romance
0434301132	history_biography,romance
0312928866	mystery_thriller_crime
0590255134	children
0553267221	children,young_adult
0312962843	mystery_thriller_crime
0140390529	history_biography
0060534052	mystery_thriller_crime
0756401933	fantasy_paranormal
1893896358	fantasy_paranormal
0312990022	mystery_thriller_crime
0345447417	mystery_thriller_crime,romance
0352334487	romance
0345417089	fantasy_paranormal
0345442644	fantasy_paranormal
0451458699	fantasy_paranormal
034544258X	fantasy_paranormal
0352330708	romance
0312998864	history_biography,romance
081256653X	fantasy_paranormal
0446607819	mystery_thriller_crime
0312986033	mystery_thriller_crime
0451459318	fantasy_paranormal
0765344424	fantasy_paranormal
0451456912	fantasy_paranormal
1581822952	mystery_thriller_crime
0441005012	fantasy_paranormal
0821750364	romance
0743412508	young_adult
0743412494	young_adult
0671775820	mystery_thriller_crime,young_adult
0671774638	young_adult
0739429124	fantasy_paranormal,romance
0026890224	children
1879664011	history_biography
0060008385	mystery_thriller_crime
0966621336	fantasy_paranormal
0861631471	children
1874061831	mystery_thriller_crime
0060084065	mystery_thriller_crime
1558611940	history_biography
2290314781	history_biography
207036674X	mystery_thriller_crime
0140366962	children,fantasy_paranormal
0743474511	history_biography
0812505107	comics_graphic
0440911346	young_adult
067931119X	history_biography
0449224767	mystery_thriller_crime
0843105623	children
0529050366	children,fantasy_paranormal
0743246411	history_biography
0452273315	history_biography
0394503120	history_biography
3423124830	romance
3423250879	children,fantasy_paranormal
3123512312	poetry
3123512401	poetry
3423124806	romance
3122618400	history_biography
1565049241	fantasy_paranormal,mystery_thriller_crime
0061060852	children
0061060836	children
0061062928	children
0553575597	history_biography,mystery_thriller_crime
8439702094	poetry
0316837059	history_biography
0394727266	history_biography
031200186X	history_biography
0375504281	history_biography
000711091X	history_biography
0340581964	history_biography
0460879014	poetry
0460878719	poetry
0460878956	poetry
0312082657	fantasy_paranormal
0002157101	history_biography
0721409989	young_adult
0553293656	history_biography
0006329535	history_biography
0552139181	history_biography
1875892168	history_biography
0525940987	history_biography
0786004495	mystery_thriller_crime
0679748407	comics_graphic
0553575570	fantasy_paranormal
055357938X	fantasy_paranormal
0553585754	fantasy_paranormal
0395562635	children
0833544926	children
0807576735	children
0823410161	children
0833549537	children
0881032670	children
0881032751	children
0881032867	children
0394859189	children
0881031828	children,mystery_thriller_crime
3596294282	history_biography
9026303742	young_adult
1932453083	comics_graphic
0805073302	mystery_thriller_crime
0062517775	history_biography
0140370331	children
0575034831	history_biography
0865474222	young_adult
3499262592	mystery_thriller_crime
0812564871	fantasy_paranormal
0140366725	young_adult
0312981678	mystery_thriller_crime
082122557X	history_biography
0195065778	history_biography
0345374266	history_biography,mystery_thriller_crime
067972009X	poetry
014130880X	children
3492235220	history_biography
1853261203	children,fantasy_paranormal
3125776600	history_biography
0345278658	fantasy_paranormal
1872730159	history_biography
0312276966	history_biography
0452275903	history_biography
0553572253	mystery_thriller_crime
0316111163	children
0439217873	children
0312272049	history_biography
0064420833	children
0439199980	history_biography
0307168123	children
0670829137	history_biography
0374108307	history_biography
0373253427	romance
0563371900	romance
0670200344	children,mystery_thriller_crime
0340042516	children
0440800536	history_biography
0689708009	history_biography
0931188431	history_biography
0486249018	history_biography
184232991X	mystery_thriller_crime
033033784X	mystery_thriller_crime
0399144900	mystery_thriller_crime
0440227496	history_biography
039923019X	fantasy_paranormal
0811826015	children
0786708123	history_biography
0226777103	history_biography
0771592558	history_biography
0553143379	comics_graphic
0380899345	mystery_thriller_crime
0449149153	mystery_thriller_crime
0804116482	mystery_thriller_crime
0440222214	mystery_thriller_crime
0441062245	history_biography
0929141946	mystery_thriller_crime
0345303253	fantasy_paranormal,mystery_thriller_crime
0836225236	comics_graphic
0449202003	comics_graphic
0449201996	comics_graphic
0446527173	history_biography
1841491853	fantasy_paranormal
0805010068	children
0440446511	children
0321105796	poetry
0439219183	children
0812568702	mystery_thriller_crime
0312980418	mystery_thriller_crime
0805053689	history_biography
0141180994	history_biography
0399145893	history_biography
1585360651	children
039455633X	history_biography
0192817884	poetry
0312265042	history_biography
0517336332	history_biography
0517150328	history_biography
1551091267	history_biography
042516036X	history_biography,mystery_thriller_crime
0441873618	fantasy_paranormal
0460873164	poetry
0393960625	poetry
0441071724	fantasy_paranormal
1854874462	fantasy_paranormal
0451452348	fantasy_paranormal
0395051231	fantasy_paranormal
0393962997	poetry
0393961885	history_biography
0140430334	history_biography
0060937548	history_biography,mystery_thriller_crime
0805945903	history_biography
3446193138	history_biography
038080056X	history_biography,mystery_thriller_crime
0886777909	fantasy_paranormal
0689024681	children
0425183777	history_biography
0449131556	fantasy_paranormal,mystery_thriller_crime
0380717093	fantasy_paranormal
1565049640	comics_graphic
0877017115	comics_graphic
0877018545	comics_graphic
0689835248	children
0786884967	history_biography
0670036013	children
0899197019	children
0877017743	comics_graphic
0441006965	fantasy_paranormal
006018891X	history_biography
0394751728	history_biography
0141307439	fantasy_paranormal
0141306505	children
0786852550	fantasy_paranormal
1551520338	poetry
0887845843	history_biography
0425062740	fantasy_paranormal
0689806566	history_biography
0316787531	history_biography
8817150126	history_biography
0892965673	mystery_thriller_crime
0684842416	history_biography
0452282942	history_biography
0451524373	mystery_thriller_crime
1569714371	comics_graphic
0312037287	mystery_thriller_crime
0396082475	mystery_thriller_crime
006092408X	mystery_thriller_crime
0394708407	mystery_thriller_crime
0061093378	mystery_thriller_crime
044921964X	mystery_thriller_crime
0764553267	history_biography
1593080654	history_biography
1401901921	history_biography
8466302956	mystery_thriller_crime
0192826425	fantasy_paranormal
3442721415	mystery_thriller_crime
0753450259	mystery_thriller_crime
1567921981	history_biography
0140714251	poetry
0962520616	history_biography,mystery_thriller_crime
1586215981	mystery_thriller_crime
0743532430	mystery_thriller_crime,romance
0553757075	romance
0684804166	history_biography
0671633325	mystery_thriller_crime
0914427822	history_biography
067100770X	young_adult
1551111748	comics_graphic
0553241311	young_adult
1551112434	mystery_thriller_crime
0385009488	history_biography
0385497938	history_biography
0553155318	children
0553156551	children,young_adult
0380816253	mystery_thriller_crime
068982288X	fantasy_paranormal
0553134434	history_biography,romance
0892833939	history_biography
0671501917	history_biography
034530179X	history_biography
0395312868	history_biography
0812830342	history_biography
0871315548	history_biography
0395082560	fantasy_paranormal
0395082552	fantasy_paranormal
0395082544	fantasy_paranormal
0385293305	mystery_thriller_crime
0312862962	mystery_thriller_crime
1853264407	poetry
0517668432	romance
0517643014	young_adult
0671451596	history_biography,mystery_thriller_crime
0871132516	mystery_thriller_crime
0899429505	young_adult
0385188064	mystery_thriller_crime
0312048580	mystery_thriller_crime
0394530748	poetry
0553493388	young_adult
0553155385	children
0816735816	children
0446608688	mystery_thriller_crime
0394896254	children
0394572696	mystery_thriller_crime
0786862882	mystery_thriller_crime
0553493094	young_adult
0525248277	mystery_thriller_crime
0312857136	mystery_thriller_crime
0553209450	history_biography
0875940129	children
031202245X	mystery_thriller_crime
006097723X	history_biography
0394554272	mystery_thriller_crime
0140065717	history_biography
0688158056	mystery_thriller_crime
0670827894	history_biography
1552049914	mystery_thriller_crime
0590339575	young_adult
0688171540	mystery_thriller_crime
0880290145	history_biography
0517572419	romance
0307215865	children,mystery_thriller_crime
038523452X	mystery_thriller_crime
0060278951	children
0439341264	children
067940256X	history_biography
0060195568	history_biography
0060984325	history_biography
0809476797	fantasy_paranormal
0375500286	history_biography
0140273298	mystery_thriller_crime
0812504283	children
0671831208	mystery_thriller_crime
0393039412	history_biography
0893756091	history_biography
059044297X	children
0843114495	children
0307215512	children,mystery_thriller_crime
0307215415	children,mystery_thriller_crime
1853754129	mystery_thriller_crime
0688416403	children
0345340205	history_biography
0807554049	children,mystery_thriller_crime
0525937307	history_biography
0590430157	children
0380718227	history_biography
0553158945	children
0517139111	poetry
1562880675	children
1562880667	children
0679400346	history_biography
0060294515	children
1559210397	history_biography
1562880659	children
1559501197	mystery_thriller_crime
0500050570	history_biography
0140061959	mystery_thriller_crime
0671727737	mystery_thriller_crime
0451450485	mystery_thriller_crime
0819562785	fantasy_paranormal
0819562777	fantasy_paranormal
0312878664	fantasy_paranormal,mystery_thriller_crime
0819562718	fantasy_paranormal
081956270X	fantasy_paranormal
0061059579	fantasy_paranormal
0786832479	children
0060201436	children
067121148X	children,poetry
0812566548	fantasy_paranormal,mystery_thriller_crime
0345352173	romance
0812566998	fantasy_paranormal,mystery_thriller_crime
0373029527	romance
0517588048	history_biography
1567181643	fantasy_paranormal
0373760248	romance
0880389133	fantasy_paranormal
0061084611	romance
0872860647	poetry
037383358X	history_biography,romance
1587491621	history_biography
156597073X	romance
0440222117	history_biography,romance
0373029640	romance
0373107919	romance
0877959056	mystery_thriller_crime
0385313535	history_biography
032412080X	mystery_thriller_crime
0670834122	poetry
0155383132	history_biography
0155383124	history_biography
1568582196	history_biography
0767911857	history_biography
0373105312	romance
0671829602	mystery_thriller_crime
0843940514	history_biography,romance
0809250810	fantasy_paranormal
0671829688	mystery_thriller_crime
0451409841	mystery_thriller_crime
067149564X	mystery_thriller_crime
0373253486	romance
0373163223	romance
0006722970	young_adult
0451204506	mystery_thriller_crime
0590978799	children
0373174071	romance
0590117386	children,fantasy_paranormal
0590117149	children,fantasy_paranormal
0590117130	children,fantasy_paranormal
0590212842	children
0385133170	history_biography,romance
0373194374	romance
037302682X	romance
0714824224	history_biography
0192815830	history_biography
0449206106	mystery_thriller_crime
156512345X	history_biography
0373079079	romance
0553350102	mystery_thriller_crime
037576030X	romance
0891415726	history_biography
1559352310	fantasy_paranormal
0373225083	romance
0373079117	romance
0679939474	children
0316325767	history_biography
0449205762	mystery_thriller_crime
0425092941	fantasy_paranormal
0385295626	young_adult
0765302268	mystery_thriller_crime
0312863543	fantasy_paranormal
3453137574	fantasy_paranormal
1930009038	young_adult
0879235144	history_biography
1930009011	young_adult
0679774149	history_biography
0889842078	young_adult
193000902X	young_adult
1930009003	young_adult
0963960792	young_adult
1930009070	children,young_adult
0963960776	children,young_adult
0963960784	children,young_adult
0307201627	children
0373871430	romance
0395353513	history_biography
0963960741	children
9748303683	history_biography
0143029711	history_biography
0670910201	history_biography
2710300028	history_biography
207075278X	history_biography
2226052577	fantasy_paranormal
0451622103	history_biography
0878305505	history_biography
0679733086	mystery_thriller_crime
0758207743	romance
0373079915	romance
0373292961	history_biography,romance
0373292341	history_biography,romance
0373650094	romance
0373257988	romance
0843947233	history_biography,romance
0451518764	young_adult
0449003604	history_biography
0553444247	romance
0505520958	fantasy_paranormal,romance
0553444700	romance
0843932813	history_biography,romance
0451205022	romance
0553445677	romance
0553445979	romance
0373104065	romance
0373791402	romance
0821754653	romance
0505521849	romance
0505520591	fantasy_paranormal,romance
0373791348	romance
0373791364	romance
0758203616	romance
0399151575	mystery_thriller_crime,romance
0373791305	romance
0375508856	mystery_thriller_crime
0373258399	romance
0140232028	history_biography
0399136665	history_biography
0373271522	romance
0006329497	history_biography
0140249850	history_biography
0373259468	romance
0312318499	romance
0373832710	romance
0571167497	history_biography
0373257791	romance
0140092560	history_biography
0373079745	romance
0679435050	history_biography
050552421X	fantasy_paranormal,romance
0061081965	romance
0373791143	romance
073943232X	romance
0451170296	history_biography
037348240X	romance
1575668696	romance
0425197220	romance
0670871931	history_biography
0425183440	romance
1593080301	comics_graphic
0758205694	romance
0373510152	romance
0449900827	history_biography,romance
0373259522	romance
0373791119	romance
0416886000	children
0373078315	romance
0416876706	children
1575420368	young_adult
0449002551	romance
0425171299	fantasy_paranormal,romance
0889740410	fantasy_paranormal
1931561516	history_biography
0373073496	romance
0373094523	romance
0671535226	romance
0373271573	romance
0440228174	fantasy_paranormal
0670884081	children
0192832328	history_biography
0061082295	history_biography,romance
0679866973	children
0821723715	history_biography,romance
067167465X	mystery_thriller_crime,young_adult
0671504460	young_adult
0886776147	fantasy_paranormal
0451405358	history_biography,romance
0061082287	history_biography,romance
0061082309	history_biography,romance
0821713868	history_biography,romance
0670808172	fantasy_paranormal,young_adult
0312206593	history_biography
0821731629	history_biography,romance
0590133705	mystery_thriller_crime,young_adult
0821719386	history_biography,romance
0802710581	history_biography,romance
0821720074	history_biography,romance
082171838X	history_biography,romance
0821727265	history_biography,romance
0061040770	history_biography,romance
006104122X	history_biography,romance
155817527X	history_biography,romance
1561796727	history_biography
006092859X	mystery_thriller_crime
037308529X	romance
0590732854	children
0679452990	history_biography
0192833383	mystery_thriller_crime
0802138616	mystery_thriller_crime
1860463614	history_biography
0142002801	history_biography
0771020031	history_biography
0671445154	romance
0553217461	romance
0060194391	history_biography
0553218263	romance
0553206664	mystery_thriller_crime
0553218093	romance
0553107364	history_biography
038549694X	mystery_thriller_crime
0416101607	comics_graphic
0061012327	romance
0812548159	history_biography,mystery_thriller_crime
0812513924	history_biography
0553107488	history_biography
0760712107	history_biography
0373510020	romance
0373510055	romance
037351011X	romance
0373510136	romance
0373510144	romance
0373510160	romance
0373510195	romance
0373510209	romance
0373510330	romance
0373510381	romance
0373510365	romance
0953920402	poetry
0850308151	fantasy_paranormal
0671571435	romance
0373088019	romance
0373071604	romance
0373073003	romance
067163691X	mystery_thriller_crime
0575043539	fantasy_paranormal
0877284237	fantasy_paranormal
0806520949	history_biography
0141010975	poetry
1572434511	history_biography
0006152988	mystery_thriller_crime
0718136039	mystery_thriller_crime
0671027077	romance
0809244756	poetry
0679729585	poetry
0451151844	history_biography,romance
0425082687	history_biography
0843924659	history_biography,romance
0843931043	history_biography
0671729926	history_biography,romance
0312959362	history_biography,romance
0312961596	history_biography,romance
0440235537	history_biography,romance
042507367X	history_biography
0770427855	mystery_thriller_crime
0870448668	comics_graphic
0373034296	romance
0515109266	mystery_thriller_crime
0373034385	romance
0373261195	mystery_thriller_crime
0553379372	history_biography
0440223261	mystery_thriller_crime
0451181344	mystery_thriller_crime
0060642823	history_biography
1561563080	comics_graphic
0688082963	children
0553285882	history_biography
0761112391	children
0425044904	fantasy_paranormal
0698116917	children,young_adult
0140390375	history_biography
0671745689	mystery_thriller_crime
0892963786	mystery_thriller_crime
0151301182	mystery_thriller_crime
0316493473	mystery_thriller_crime
0670838268	mystery_thriller_crime
0394576675	mystery_thriller_crime
0151027072	mystery_thriller_crime
0380776332	romance
0060168862	history_biography
0140178384	history_biography
0671693352	children
0747534896	history_biography
0394623614	romance
0802150985	history_biography
0140188169	mystery_thriller_crime
0590403540	children
0521357306	history_biography
0140146555	young_adult
074346270X	romance
0471377902	history_biography
1878450581	children
0345317378	mystery_thriller_crime
0688066046	children,fantasy_paranormal
0531068579	children
0688078087	children,fantasy_paranormal
0416618707	children
8437602793	poetry
0684872811	mystery_thriller_crime
0762710136	history_biography
0671000705	mystery_thriller_crime
0195014324	history_biography
0943734207	history_biography
0312242611	young_adult
0918949505	poetry
0449905691	history_biography,mystery_thriller_crime
0312993498	history_biography,mystery_thriller_crime
0689832567	young_adult
0439148790	children
0451203801	history_biography,romance
0451524632	mystery_thriller_crime
0671423614	children,mystery_thriller_crime
3502512515	mystery_thriller_crime
0064473783	young_adult
0671422987	children,mystery_thriller_crime
055358037X	history_biography
0152022007	young_adult
0590457349	children
044840382X	children
0553095226	fantasy_paranormal
0740718541	comics_graphic
0002160099	history_biography
0312864051	history_biography
0743410270	history_biography,romance
0938586483	children
0451517024	poetry
1891830600	comics_graphic
156179712X	history_biography
0786813075	young_adult
0813339391	history_biography
091041257X	history_biography
0399133275	mystery_thriller_crime
0786702893	mystery_thriller_crime
0679774122	fantasy_paranormal
0671019724	history_biography,romance
0451151798	mystery_thriller_crime
0590528378	young_adult
0880388382	fantasy_paranormal
0590463101	young_adult
0842362290	history_biography
0836218094	comics_graphic
1551664577	romance
0373482647	romance
0261104012	history_biography
0140439307	romance
1852427140	mystery_thriller_crime
8817150444	romance
0520077822	children
0312851847	fantasy_paranormal
0812536738	fantasy_paranormal
1557784663	history_biography
0671721321	fantasy_paranormal
0671876546	fantasy_paranormal
0878162445	comics_graphic
0671721607	fantasy_paranormal
0590032747	children
0441002137	fantasy_paranormal
1882593278	mystery_thriller_crime
0440118743	fantasy_paranormal
0446315184	mystery_thriller_crime
0316738719	history_biography
0671721666	fantasy_paranormal
0345388259	fantasy_paranormal
0060186453	history_biography
1853407364	young_adult
0449148254	history_biography
0811215423	poetry
1555139884	history_biography
3548245625	mystery_thriller_crime
0609610295	history_biography
1887424415	fantasy_paranormal
0385323751	mystery_thriller_crime
0399511814	comics_graphic
031228098X	mystery_thriller_crime
2080720376	mystery_thriller_crime
0375810978	children
2290308439	mystery_thriller_crime
2226034536	fantasy_paranormal
2070515788	comics_graphic
2070556859	fantasy_paranormal
0446519855	mystery_thriller_crime
2070541290	young_adult
2070541274	young_adult
0590137417	children
2266121022	fantasy_paranormal
2267011255	fantasy_paranormal
2013217854	young_adult
0142003018	history_biography
2226086366	fantasy_paranormal
068818474X	history_biography
2267013045	fantasy_paranormal
2290301868	mystery_thriller_crime
225317226X	mystery_thriller_crime
2253171573	mystery_thriller_crime
0684842637	mystery_thriller_crime
0141304960	children
0349108560	history_biography
555111614X	mystery_thriller_crime
842391836X	romance
0064406539	fantasy_paranormal,mystery_thriller_crime
8495501430	history_biography,mystery_thriller_crime
0812968875	poetry
8401461677	mystery_thriller_crime
8440622953	mystery_thriller_crime
0840776527	children
1559722304	history_biography
1400046130	history_biography
0394559274	history_biography
0843950420	history_biography
0330492330	history_biography
0375431837	romance
059043683X	history_biography
067163285X	history_biography
1583142541	romance
0763613975	children
0671682229	history_biography
0739419765	fantasy_paranormal,romance
0446370320	history_biography
0515123838	history_biography,romance
0575036567	history_biography
0312050712	mystery_thriller_crime
0446524492	mystery_thriller_crime
1551668041	romance
037541150X	history_biography
1592121659	fantasy_paranormal
0375760261	history_biography
0394550323	history_biography
0517122863	children
0688087523	young_adult
0192854119	history_biography
0525249842	history_biography
0821728571	history_biography
0679415696	history_biography
0439328748	history_biography
0688083579	mystery_thriller_crime
0060162902	history_biography
0671614584	mystery_thriller_crime
0743228472	mystery_thriller_crime
187416617X	comics_graphic
0881844349	history_biography
1840460539	comics_graphic
1840460733	comics_graphic
0688050107	history_biography
1584852038	children
1555843840	history_biography
1556111185	history_biography
0787109185	history_biography,mystery_thriller_crime
0380780070	history_biography,romance
0671672878	history_biography
0449906612	history_biography
0446401862	mystery_thriller_crime
0399137661	history_biography
0312863861	mystery_thriller_crime
0385311907	mystery_thriller_crime
0553095536	mystery_thriller_crime
0446512877	mystery_thriller_crime
9587040465	history_biography
0671552678	mystery_thriller_crime
0394577671	mystery_thriller_crime
0385469330	mystery_thriller_crime
0670852198	history_biography
0449209369	history_biography
0061044350	mystery_thriller_crime
0380781301	fantasy_paranormal
052593829X	history_biography,mystery_thriller_crime
0061007250	mystery_thriller_crime
0060280646	children,fantasy_paranormal
0375506284	history_biography
0786711280	history_biography
0316881465	history_biography
189395630X	fantasy_paranormal
0886777348	fantasy_paranormal
0064441865	children
0849915104	children
0820308846	history_biography
0312252889	history_biography,mystery_thriller_crime
0821767305	history_biography,romance
0262661659	history_biography
0395683963	history_biography
0441805825	fantasy_paranormal
0671531204	history_biography
0783893914	mystery_thriller_crime
1551660148	romance
0385260334	history_biography
0671702300	mystery_thriller_crime
0671702653	mystery_thriller_crime
156584565X	history_biography
0670873012	fantasy_paranormal
0451186737	mystery_thriller_crime
0385471890	history_biography
037310829X	romance
1563897962	comics_graphic
0373099851	romance
1563897229	comics_graphic
1563896273	comics_graphic
1563895684	comics_graphic
0807583081	children
0849916402	mystery_thriller_crime
0061050466	fantasy_paranormal
0440506301	fantasy_paranormal
0515118400	history_biography
006100328X	fantasy_paranormal
1859584926	history_biography
0070049238	history_biography
1558533664	history_biography
0395510864	history_biography
1569249172	history_biography
0758200382	mystery_thriller_crime
0385420862	history_biography
0306808420	history_biography
1575668467	romance
0395971853	children
068480137X	history_biography
030435127X	history_biography
0316807222	history_biography
1578562341	history_biography
0446345970	history_biography
0140007857	young_adult
068814179X	mystery_thriller_crime
0380793377	history_biography,romance
0380812568	romance
0373290039	history_biography
0140442987	poetry
0156008475	history_biography
0060206810	children
0843943327	history_biography,romance
0373291086	history_biography,romance
0505522160	history_biography,romance
059043621X	children
0679840346	children
0140150684	poetry
0306809400	history_biography
0553051873	history_biography
0517468883	history_biography
0449225232	mystery_thriller_crime
044047194X	children
0393037541	history_biography
0716794624	history_biography
0439043972	children
0553293044	children,young_adult
0441791891	fantasy_paranormal
0553283162	children
0380720493	history_biography
0448089076	mystery_thriller_crime
0553154842	children
0590059939	children
0590451022	children
0553104438	mystery_thriller_crime
0689712138	children,young_adult
1559946067	mystery_thriller_crime
0812550641	mystery_thriller_crime
0553568957	fantasy_paranormal
1591820545	comics_graphic,romance
1931514593	comics_graphic,romance
0441791875	fantasy_paranormal
0451458354	fantasy_paranormal
0891905340	mystery_thriller_crime,romance
0340184035	history_biography
1931686572	history_biography
0515064831	history_biography
0812545419	fantasy_paranormal
0345375327	history_biography
1578516730	history_biography
0679418008	young_adult
0399135707	fantasy_paranormal
1569312532	comics_graphic
0816161739	young_adult
0816718725	history_biography
044100363X	fantasy_paranormal
0843114010	children
0886775094	fantasy_paranormal
087398269X	history_biography
0441223362	fantasy_paranormal
0590433075	children
1569312982	comics_graphic,fantasy_paranormal
1569312621	comics_graphic,fantasy_paranormal
0440458579	history_biography
0380803186	fantasy_paranormal
0590449621	children
0439225108	young_adult
0590415506	young_adult
0446603724	fantasy_paranormal
0590454234	children
0316707414	fantasy_paranormal,young_adult
0316137928	history_biography
1569602115	children
1555534074	history_biography
031287278X	fantasy_paranormal
0886770289	fantasy_paranormal
156947107X	mystery_thriller_crime
0441760996	fantasy_paranormal
0441791905	fantasy_paranormal
0441437265	fantasy_paranormal
0142000418	history_biography
0449231356	romance
1569471754	mystery_thriller_crime
0553238256	mystery_thriller_crime
0801843871	history_biography
0590685376	children
0140186778	mystery_thriller_crime
1885223633	children
0061061204	children
3446123350	history_biography
0375701273	history_biography
0590303821	children
0679768076	mystery_thriller_crime
0747240760	history_biography
0590402447	children
0590406914	young_adult
0679745165	history_biography
2253007838	history_biography
0416476309	history_biography
2264034912	history_biography,mystery_thriller_crime
1853268380	romance
0330027840	history_biography
0395067995	children
0345298063	history_biography
0805063684	history_biography
0816142718	history_biography
156731130X	history_biography
0812551508	history_biography
0812562615	fantasy_paranormal,history_biography
0440206138	history_biography,romance
0451175735	history_biography
0804900302	comics_graphic
0805066705	history_biography
0451149475	fantasy_paranormal
0307120139	children
1551664739	romance
0865473269	children
0385294964	children
0671685147	fantasy_paranormal
0679808094	children
0452276071	history_biography
1575661802	mystery_thriller_crime
0821224808	history_biography
1563897504	comics_graphic
0440216478	history_biography,romance
0156400936	poetry
1560768363	fantasy_paranormal
0590483587	mystery_thriller_crime,young_adult
0060392886	history_biography
0785714227	young_adult
1550660187	children
0590075861	children
034527699X	fantasy_paranormal
0192803735	history_biography,poetry
344241539X	fantasy_paranormal
0441005381	fantasy_paranormal
077102231X	poetry
0886776260	fantasy_paranormal,mystery_thriller_crime
0743255976	poetry
0415267374	history_biography
0140100679	history_biography
0307246507	mystery_thriller_crime,young_adult
0590481541	mystery_thriller_crime,young_adult
0394741552	history_biography
0394751221	history_biography
0812589009	history_biography
0393950395	poetry
0312978669	mystery_thriller_crime
0688058361	history_biography
0758203373	mystery_thriller_crime
0440800382	children,history_biography
0380709961	history_biography
0819310557	children
0671871579	history_biography
0684719282	history_biography
038089193X	history_biography,romance
0192835297	poetry
1586490001	children,fantasy_paranormal
0060965053	comics_graphic
0425180646	mystery_thriller_crime
0345330862	fantasy_paranormal
0773673431	history_biography
0880015578	poetry
0440068916	history_biography
0156005743	poetry
0451404750	romance
044189240X	fantasy_paranormal
0523400721	history_biography,romance
0816704600	children
0821720627	romance
0373119798	romance
0821714317	history_biography,romance
0824985443	children
8484508277	mystery_thriller_crime
0736401253	children
0671504215	romance
0843939419	history_biography,romance
0380758636	history_biography,romance
0446322164	mystery_thriller_crime
0843941065	history_biography,romance
1557737657	history_biography,romance
0553573721	history_biography,romance
0812534093	fantasy_paranormal
0425061299	mystery_thriller_crime
0451188969	mystery_thriller_crime
0446364991	mystery_thriller_crime
0812513584	mystery_thriller_crime
0307119122	children
0345339029	history_biography
0451410467	mystery_thriller_crime
0595149235	mystery_thriller_crime
0500276226	history_biography
3548602037	history_biography
0553230921	mystery_thriller_crime
3404259130	mystery_thriller_crime
048621446X	children,fantasy_paranormal
0553095455	fantasy_paranormal,history_biography
1853262897	history_biography
0679726802	comics_graphic
0446813311	history_biography
059043814X	history_biography
0140306765	children
038517733X	history_biography
0439153069	history_biography
0380798972	fantasy_paranormal
0812531205	fantasy_paranormal
0812531086	fantasy_paranormal
0451527402	poetry
0688088945	children
0679445935	history_biography
0448151790	romance
0867193468	history_biography
0671041886	history_biography
3404128958	romance
1568654235	mystery_thriller_crime
0060907274	poetry
0553381695	fantasy_paranormal
0140187006	poetry
0671666894	children
0786929081	fantasy_paranormal
0553218565	romance
0553230697	history_biography
0553440837	romance
055315835X	children
0060962046	history_biography
8478444335	children
842542092X	history_biography
8484507769	history_biography
0425057704	mystery_thriller_crime
1551664631	romance
8495354284	history_biography,romance
0553219006	romance
0553220217	romance
972201398X	history_biography
0553440659	romance
0553441450	romance
0553441639	romance
0553441655	romance
3442248787	young_adult
3453179986	fantasy_paranormal
8432203076	poetry
0393318796	history_biography
0812523563	fantasy_paranormal
044021355X	mystery_thriller_crime
968150271X	poetry
0312207689	mystery_thriller_crime
0553211331	poetry
0553212044	poetry
0812555074	mystery_thriller_crime
8423918262	poetry
8420616419	poetry
8401422701	history_biography
9500700875	history_biography
0140167730	mystery_thriller_crime
0802116701	history_biography
0684870185	history_biography
0684179571	comics_graphic
0553138030	history_biography
0312044690	history_biography
0553200283	history_biography
0374528551	poetry
0156260271	history_biography
0553253530	history_biography
0679722203	history_biography
0399140123	history_biography
0393092526	history_biography
0330312707	history_biography
2264030380	history_biography
0380713314	children,mystery_thriller_crime
0312950519	history_biography
0151792569	history_biography
0671501496	romance
0375433457	history_biography
0812545230	mystery_thriller_crime
0553282824	mystery_thriller_crime
